userId,transactionId,amount,txn_date,txn_latitude,txn_longitude,is_anomaly
user_514,8c861151-3b22-4a70-bba0-ff6e8ff04a79,14533.07,04-08-2025 19:07,12.497805,77.664666,FALSE
user_46,586d1d6b-a658-486c-a71c-2e073dc93aaf,11571.07,25-12-2024 13:20,12.152139,77.954565,FALSE
user_2803,e90d8419-549d-4a84-9b3c-4a2fcd19e555,17458.51,01-04-2025 23:05,13.896436,77.66357,FALSE
user_1270,c932e083-19c0-4f30-827f-6bd868236952,10812.85,28-06-2024 08:17,13.3408,77.127748,FALSE
user_100,ee4849b0-1f54-4492-bb20-97967c571e7f,1036.62,03-11-2023 10:33,13.885248,77.309008,FALSE
user_1444,91bf55fa-4829-47a3-a6f6-5cfe92e5d765,13949.16,31-10-2023 10:00,13.698421,77.485242,FALSE
user_76,4b636857-9650-4bb9-a945-8df1122c8fb2,14149.68,01-07-2025 19:27,12.318557,77.737745,TRUE
user_846,243b63e0-6548-450a-b9af-445005bc3ea3,12739.42,28-07-2024 07:57,13.820722,77.403867,FALSE
user_841,24231e0d-d73f-40c6-bc54-304f2f843bb1,19407.99,27-10-2023 18:52,13.530775,77.524473,FALSE
user_2505,2736b60d-e3d5-4ac1-9c35-54cd0690152f,16158.62,19-03-2025 19:34,13.642377,77.496153,FALSE
user_1780,62e6808e-1096-4c07-8497-ebe89f0268e8,10264.46,26-05-2025 23:33,13.738846,77.962678,FALSE
user_1140,0deb7f50-f69c-46b3-b3b2-18f97a60eb63,632.93,23-02-2025 15:09,12.67582,77.006498,FALSE
user_1883,d4150a22-2230-4993-a0fc-1c652d557dce,18959.51,18-11-2024 18:24,12.718173,77.393527,FALSE
user_2436,255354b4-6956-40f6-8588-66176b01babc,19148.64,21-07-2025 04:14,12.070913,77.759261,FALSE
user_2196,972e9897-010b-4776-a519-eea9020feba5,8983.22,21-09-2023 06:53,13.638677,77.219363,FALSE
user_2592,d4b2b86f-8989-4fed-b83b-217c752f9f71,16541.49,01-01-2025 13:10,13.00827,77.524181,FALSE
user_2911,254a20cf-a0e9-432d-87e3-fe06f6c4c6b1,11850.18,07-02-2025 15:26,13.745557,77.158007,FALSE
user_1494,1e9f64d6-0636-420e-9f0c-143c0929aff5,8668.72,20-11-2024 19:33,12.281258,77.733414,FALSE
user_825,2b06e07d-63f1-4788-bd41-082cd71fa7a4,5569.82,16-07-2024 05:28,12.822162,77.430206,FALSE
user_588,27f8fc4f-1a8f-4be0-9719-3a1e38384898,7730.57,26-04-2024 01:58,13.016524,77.076261,FALSE
user_2722,4683dad0-f648-447a-8b5e-470446801879,5270.74,02-12-2024 01:21,12.495614,77.382795,FALSE
user_930,92bf02e5-0468-4694-bdec-03aea320af6c,13135.78,02-01-2024 00:43,12.103739,77.768624,FALSE
user_2639,89ef1705-90a5-44de-af9b-adab92d01a22,516.88,07-04-2025 05:51,13.801746,77.290415,FALSE
user_2681,55a58879-f446-4c2b-801b-e4b597c078ed,19404.78,12-01-2024 23:00,12.857585,77.301393,FALSE
user_1082,76b5c981-4c68-4c04-a019-b57aafc0e614,13201.58,22-06-2025 20:26,13.82629,77.013591,FALSE
user_1703,d3863741-2298-4b01-a8d3-8b78ac4cdf65,9830.05,18-05-2025 07:34,13.985083,77.06167,FALSE
user_1116,7403e8da-b0b1-4024-8f60-20a2bb563da5,14939.44,27-08-2025 13:35,13.798856,77.31552,TRUE
user_481,caf27a75-d5a1-47ab-8881-4838966b5fcb,10481.07,25-12-2024 14:10,13.807792,77.446169,FALSE
user_1989,d6cd25e0-8f25-47df-a675-25ffc8597583,11577.29,09-02-2024 22:04,13.646051,77.384953,FALSE
user_1247,365d920a-745e-42f4-b97a-09c4b3824f64,20.88,06-02-2025 10:45,12.944323,77.21758,FALSE
user_2983,1250d17b-0c64-4708-a223-910d6b090859,3251.08,27-11-2023 08:57,13.070872,77.033494,FALSE
user_1476,7cab5e32-0232-4aed-9b8f-8ae3d260d00b,4126.17,24-09-2023 02:33,13.212379,77.896458,FALSE
user_914,1b6e9e10-c869-40d2-a47a-2f7f136d5288,14754.73,16-10-2023 20:11,13.193161,77.60256,FALSE
user_744,8c951016-d65f-4c1f-9f5b-e43adc0ca806,17987.12,19-03-2025 20:49,13.359786,77.225067,FALSE
user_2016,c2457035-8c3a-4bef-b475-2b610c622be7,4630.57,19-09-2023 17:59,12.952965,77.671576,FALSE
user_1980,2ad38cea-69c0-4dfd-86fe-567a3f6822f5,8197.25,30-09-2024 06:15,12.443436,77.431939,FALSE
user_1130,e6a8258b-9adf-46d1-9c87-7ab1238ee655,200.69,18-04-2025 21:55,12.553689,77.812063,FALSE
user_52,1a6b2496-6dfb-45ae-bf88-788047e8b7be,10188.29,03-10-2024 01:39,13.373694,77.323805,FALSE
user_60,39eb1fa8-d795-412a-b816-718877ee3e2a,19592.52,25-01-2025 15:50,13.382364,77.978999,FALSE
user_2425,ea1fce47-679c-454a-8b62-d86bf74f3364,6064.06,22-03-2024 03:43,12.429932,77.849816,FALSE
user_452,578b55f4-feff-4582-8b65-0544e1dddd49,12054.86,01-05-2025 21:06,12.470895,77.328446,FALSE
user_2149,f8cca672-b0e5-4fc2-8b58-286c15940af4,15321.55,23-04-2025 10:20,13.091117,77.917526,FALSE
user_334,77b8246f-b438-4601-ae9d-8e4d4b05d6d2,19331.9,05-09-2025 20:32,13.017696,77.64871,FALSE
user_2303,4a6c4b3b-ca70-49b3-bb10-0d808ec09f5e,12594.88,17-01-2025 11:12,13.084762,77.834547,FALSE
user_569,abf49c73-d144-4445-a1f3-7762802e9f56,17771.18,08-05-2025 21:41,13.837864,77.669484,FALSE
user_2116,519727b7-56dd-44e4-a0fe-e4cf4756e7d4,2636.01,04-01-2025 09:07,12.217398,77.399765,FALSE
user_2580,54213acf-1eb4-424e-a376-2f424df7b208,17992.65,11-03-2025 12:52,12.580804,77.693199,FALSE
user_332,f1c99f40-4fae-4a7c-84be-cc6fcf9aa49d,1152.76,16-12-2024 08:29,12.223446,77.455393,FALSE
user_1772,c9819f66-a45d-42f8-8d1c-9bb2c442cad1,3060.63,14-03-2025 06:05,13.165572,77.624076,FALSE
user_2126,bc8da5aa-844e-4390-bb6a-7b3438e48438,5461.83,07-10-2024 05:27,13.459899,77.891604,FALSE
user_2349,a23e29a6-7b99-4655-8889-885adfe0c86c,13219.04,18-03-2025 09:03,12.921494,77.17205,FALSE
user_1928,f07eab32-79e2-4853-9ddb-67aad48303fa,1454.69,25-08-2025 06:38,13.392294,77.762846,FALSE
user_2453,c5f4d37c-5ea2-4530-8b8c-320f1efbd303,10455.25,04-12-2024 04:41,12.034743,77.917734,FALSE
user_2519,bb5a30ef-a447-48d8-be94-e3f10d07d7b4,4581.86,05-10-2024 05:03,13.120487,77.807203,FALSE
user_27,6c7c5497-bf31-490a-9627-cbbb76087b66,11367.78,25-10-2024 11:15,12.011087,77.499485,FALSE
user_840,96291f3d-610d-47e0-a20d-39c0aa8b5213,9590.88,08-09-2024 01:40,12.686563,77.146578,FALSE
user_2160,7e9d024c-5156-4c93-8b26-32d7cfcfaa72,2222.91,01-11-2023 08:37,13.865168,77.192797,FALSE
user_1155,916bbf5d-3ac9-4dd1-8ad4-0a22d16770c4,18047.48,14-08-2025 17:11,12.157208,77.31694,FALSE
user_2496,3051ca44-4398-429d-856b-94fa56e0e140,19199.78,15-12-2023 12:33,12.896377,77.870338,FALSE
user_2985,86ad1b03-6786-4164-abf2-47303a33a72f,16105.18,31-08-2024 17:52,13.385487,77.621088,FALSE
user_1042,071300c3-e2cb-4431-8803-7e929f6535c3,12930.65,17-12-2024 17:58,12.405379,77.26947,FALSE
user_1550,fe6c961c-2373-4540-91db-7797246c5df5,4893.15,05-10-2024 02:43,12.497467,77.50931,FALSE
user_1651,c52f1d87-6b74-4da4-aa01-1a400528a749,74.7,18-04-2024 06:52,12.405161,77.440647,FALSE
user_2107,fa11974f-e4ab-4bd7-96c5-84803306ae6f,17190.63,28-07-2025 20:38,13.425211,77.496612,FALSE
user_2351,5c8ef41e-8d61-451f-8c98-84f05e0d4799,16326.8,02-11-2023 18:44,13.040275,77.309124,FALSE
user_1639,ea47550e-bcff-4533-878f-a158705f89e9,9271.74,12-05-2024 03:12,13.772965,77.934726,FALSE
user_1270,5b4ce3f7-2887-4be4-b53c-551765a09e84,18800.37,13-02-2025 11:59,13.699254,77.270139,FALSE
user_1256,e2857f84-9500-4797-b128-e522b9ce0551,12035.58,29-04-2024 23:09,13.91139,77.062798,FALSE
user_2516,1a2ca191-d1fb-4e6a-ad23-3b7256bda5b8,1464.59,19-08-2024 06:51,13.722884,77.072993,FALSE
user_2740,9a6d5dca-5fb5-40a0-b73a-962cc2408f43,11469.7,07-09-2025 22:17,12.52772,77.903835,FALSE
user_2420,79b00977-325b-4f08-8b38-4b9e2ba09cb9,13983.29,08-09-2025 11:13,12.603218,77.18679,FALSE
user_913,c1131358-e79c-4702-9296-ba12527f42f0,13523.1,24-03-2024 04:56,13.024819,77.152274,FALSE
user_2228,2f98b781-27d3-4379-b49c-df12e35c5f59,19811.79,06-05-2025 09:06,12.497139,77.282766,FALSE
user_1711,a3839fff-2e7e-4c5e-8fbb-b322ed42fe21,1990.35,13-02-2024 09:44,13.687263,77.958375,FALSE
user_2469,bedfbaff-a0a4-435f-9eb6-d2f91e8619d1,4278.77,07-02-2025 11:31,13.428362,77.280133,FALSE
user_126,5987fdea-dff7-4266-8b14-f3bf2c50fb69,10989.23,01-02-2024 02:46,12.175101,77.199129,FALSE
user_531,81730cc2-cf23-4ab8-8929-0be2c9d44621,13807.32,28-02-2024 06:12,12.823989,77.64737,FALSE
user_2280,0f44432d-fc7d-4ef1-954c-3bd5f4fd850e,15283.07,13-07-2024 08:25,13.059054,77.018053,FALSE
user_2617,560afe7d-f97a-40ff-b2fa-e06aba34b886,6910.88,05-05-2024 06:23,12.447427,77.458815,FALSE
user_1568,3bf3a040-6980-4a99-8a79-83807f328cba,14167.7,17-09-2024 19:10,12.940844,77.990353,FALSE
user_2925,1146d8b8-bbb4-4160-9224-884b046c8ef7,13289.33,23-04-2025 15:50,12.936753,77.790824,FALSE
user_2420,15edd0cc-7484-4eb9-a04a-7b0fef209def,17130.35,19-06-2025 15:57,13.468013,77.57033,FALSE
user_2799,24a4ccdb-cac3-454d-ae73-3df3bd8195ac,5187.08,24-01-2024 14:13,12.260052,77.935289,FALSE
user_1190,02968f07-b93f-4923-a7a1-eb360d0de59b,13678.78,13-10-2024 22:42,12.940354,77.017161,FALSE
user_2830,efa9844f-698a-4f00-95e6-f3803935f0c7,18168.71,29-03-2025 02:12,13.844737,77.060947,FALSE
user_2669,2ccec5d1-6310-4dda-a153-ef2cc5a53bae,16670.34,13-12-2024 02:51,13.111983,77.392718,FALSE
user_1021,6a686319-fa5c-4dae-ad83-cc3e5ff38add,15122.41,16-05-2024 02:01,13.928528,77.47159,FALSE
user_231,0c32c572-07c3-470e-89e4-874f1e609797,133.59,09-09-2024 10:27,13.708964,77.77391,TRUE
user_2803,2dafa1eb-6c77-4cbc-b36f-955d80bc7467,11992.04,02-10-2023 14:06,12.892883,77.076985,TRUE
user_2138,a518babe-660f-4d2b-aedf-d1fcebb50bdc,14655.1,06-06-2024 15:53,13.071272,77.420566,FALSE
user_1259,a24bf7f9-06fc-4d5f-867d-fe0ea293b7b3,805.99,22-05-2025 15:00,12.250408,77.439081,FALSE
user_307,d05000e0-9689-45d5-b107-9e2866e1d44c,8077.12,28-06-2025 15:52,13.745369,77.34428,FALSE
user_195,49703a69-d8c8-40cf-bba8-dee5b86fe3ae,6088.14,26-07-2025 12:03,13.43705,77.074039,FALSE
user_2208,c9ff564c-5b1b-41d5-9045-44a68ca2e079,18223.62,17-02-2024 23:47,12.861815,77.773982,TRUE
user_1703,2fd65afd-6cb3-40d0-9eee-9f8d94df6d0d,6324.32,30-04-2024 16:55,12.153812,77.518549,FALSE
user_2958,6137bae9-583c-47e0-9577-a2ca05e6f563,17578.02,19-01-2024 06:53,12.967798,77.936519,FALSE
user_2730,32b9bb5e-6d5a-4e6b-8d9c-6995ee2bc7b5,6991.76,05-07-2024 08:05,13.996525,77.99058,FALSE
user_1995,6f1b39b1-5f40-4625-a5f9-1b178b5a4cbc,16060.62,09-03-2025 19:57,13.733777,77.496422,FALSE
user_1873,964a1ae4-cf25-41d8-925f-834b4743a0aa,6173.01,12-04-2025 01:01,12.411535,77.858655,FALSE
user_2981,03a96969-0788-41fc-af26-8a9a25033101,2161.14,09-01-2024 11:55,13.730534,77.265351,FALSE
user_103,2b615ce4-d4d4-4768-93f5-97ba2aaffbd4,17697.89,16-04-2025 17:50,12.424305,77.078952,FALSE
user_1338,dd5c5c29-f0b2-47bc-9bfe-a0008e25b333,17932.28,20-05-2025 20:40,12.507299,77.71259,FALSE
user_2296,4cb61cdf-2c00-4c99-a3f1-d92c774d7cff,9774.97,15-02-2025 02:43,12.303864,77.497509,FALSE
user_1961,5e9f817e-d163-4873-9b0f-e1333b84d3c9,2199.3,13-02-2025 02:33,12.885593,77.081867,FALSE
user_218,ff69a63c-956b-4ba6-a19b-14c1a30984c6,1619.85,27-10-2024 08:34,12.52859,77.068315,TRUE
user_752,d4c364c5-b30f-4308-a1a6-24520853a541,9928.45,14-07-2025 14:56,13.325556,77.986808,FALSE
user_540,b6ca882a-5a9b-4b41-b9a6-ce938c97e02e,12992.76,22-10-2024 07:28,13.774145,77.972426,FALSE
user_2420,b044f324-e43b-4b37-ac29-f7a2ad5b75f7,15565.84,27-10-2024 13:05,13.954538,77.090985,FALSE
user_2467,1737023d-53ec-4670-85a3-c48e483c47b7,2578.29,25-03-2025 04:34,12.709118,77.803094,FALSE
user_222,27624216-27d5-4749-98af-341681a1208f,19682.52,18-08-2024 07:45,12.00591,77.88621,FALSE
user_18,7ade0383-9d8f-4b87-b26c-8c1bd7b8f98d,12486.8,03-08-2025 18:36,13.271031,77.408668,FALSE
user_2609,65fd0dad-cf8b-439c-b623-573bab9bc058,7782.94,05-09-2025 22:50,12.888806,77.828543,FALSE
user_2129,543ed0f7-0d4f-43f0-ba91-d06dde3319d1,16963.83,29-06-2025 06:35,12.920773,77.961045,TRUE
user_706,865e29ba-ebf6-4bc1-99d7-c4a7dd4ae40f,18421.88,17-12-2023 20:00,13.095852,77.429209,FALSE
user_2517,39bb03dd-6a09-4111-8404-16d660ed2946,13095.15,11-07-2025 00:29,13.967815,77.585277,FALSE
user_2672,7baa53d9-f578-47a0-b292-297c04afc35c,14324.64,14-12-2024 17:20,12.570843,77.99723,FALSE
user_2971,f7bd1f8f-74c1-4f62-833b-4fb472fefc89,9340.88,18-07-2024 07:13,12.627783,77.277445,FALSE
user_2293,fb63466c-c425-457b-9638-346334775305,12174.1,22-04-2024 12:11,12.138627,77.934957,FALSE
user_1987,77192e46-283e-45d1-ab53-47b0cd7a20ee,19179.58,02-09-2024 23:02,13.096724,77.882943,FALSE
user_1878,049a6fbe-766e-4fa8-b9c4-693f946f29b0,14054.37,07-12-2023 07:45,13.303146,77.469332,FALSE
user_1673,bd2b9240-ef67-499c-ab9d-c3e8b6ca3869,3917.33,30-06-2025 01:29,13.353409,77.043871,FALSE
user_1621,3b2b2a0b-dab0-4b78-aea4-3e418dc20d5e,16326.07,31-03-2025 06:51,12.336792,77.965474,FALSE
user_1666,58724d8c-eac3-46b1-bb52-cc8383da8695,1326.95,26-02-2024 06:58,12.215388,77.339046,FALSE
user_2245,cae1208a-950f-4e10-a24d-62904aa4750f,3470.3,13-06-2024 01:47,13.320569,77.895576,FALSE
user_2520,9e7f8709-88d8-4d73-bd7b-c556c2fad027,14190.21,13-10-2024 21:17,12.094236,77.906539,FALSE
user_1620,d20c4303-e58b-459f-9b51-ce54eb83e214,13510.82,31-08-2025 10:49,13.649075,77.572265,FALSE
user_1719,a39793bd-e7c5-4f3a-b283-eee657573297,687.28,08-05-2025 03:41,12.923802,77.945839,FALSE
user_2684,17ce2fd9-bfa1-4722-ab34-2a5646e8906e,1005.47,26-09-2024 00:35,13.622283,77.856631,TRUE
user_853,c367365e-8e86-449d-bbda-ea0c4492dfc0,9373.61,05-06-2024 04:25,13.971323,77.572726,FALSE
user_2990,d5604ee2-5220-4127-9046-836f5ff3460b,1111.99,01-01-2025 13:59,13.156831,77.970786,FALSE
user_2775,43ea0af9-cda4-461c-9bfa-e420c61b45be,11902.65,27-04-2025 10:14,12.447455,77.129706,FALSE
user_442,3a0d5ee1-5604-4005-8e87-6a46747217be,1385.84,07-06-2025 16:18,12.936451,77.066034,FALSE
user_1224,14523a1e-eabe-4ef1-a0cd-d633fab65934,10626.89,09-04-2025 01:51,12.034512,77.17868,FALSE
user_1947,cbc3afdd-5d9b-4dc2-a6dc-1483560ca394,18163.85,27-01-2025 03:23,12.302313,77.176524,FALSE
user_2515,77258585-cd60-439a-99e5-7d1dc8fd32bb,13048.73,28-07-2024 22:02,12.472661,77.08389,FALSE
user_1380,0869e807-b3a4-4aef-8fc8-d132104e98a5,5520.68,22-09-2023 06:14,12.725573,77.180277,FALSE
user_2260,84923aad-f6a0-4d0f-9ab1-08cfaa748a06,1875.11,08-02-2025 19:09,13.930274,77.325417,FALSE
user_77,567bf774-be90-46ab-a05a-61b9b1e172c8,4387.44,30-04-2025 02:55,13.666008,77.903258,FALSE
user_403,06441475-1f57-41ba-889a-54915f515a5c,1099.16,21-09-2023 23:59,13.918134,77.967383,FALSE
user_518,7e602ff4-b197-428e-8745-0b703f8bb772,13041.16,11-12-2023 16:59,13.381428,77.297586,FALSE
user_2985,7d8604e4-e8b9-43a8-8b0f-e93e1c7af5c2,5524.71,22-01-2024 09:50,12.069858,77.691738,FALSE
user_1951,34761c89-6175-4a59-9add-14abc28ac5c0,2931.7,28-03-2025 09:13,12.427337,77.00845,FALSE
user_1073,dc1504a3-d470-46b6-8dde-9e1c3c3797f7,6439.94,10-02-2024 09:30,12.564867,77.381678,FALSE
user_465,cc78dd0f-b5af-4403-8a83-17ccd8e8baeb,18079.22,05-01-2025 17:02,13.228881,77.13048,FALSE
user_164,b98eed74-e325-4065-8cf2-864622267865,1424.13,13-06-2025 18:23,13.518366,77.480895,FALSE
user_2003,39edd2c9-9b0d-4003-8f51-f217f7889a00,8135.14,25-01-2024 02:02,13.700082,77.766328,FALSE
user_699,f9193723-57b8-4a56-afd4-c7bfff68a6d8,8571.68,11-03-2024 14:04,12.586978,77.896736,FALSE
user_2022,0b72c4bf-9d4e-40e8-a26a-ac7af96896e3,791.13,01-08-2025 07:58,13.143553,77.908227,FALSE
user_1431,9aa2747e-1487-4f47-ab86-ceb396223d06,4369.92,16-06-2024 02:54,13.127091,77.832979,FALSE
user_513,04941a5f-1895-4d71-96c1-1550a9aa2bcd,4446.78,02-12-2024 06:40,13.659387,77.551763,FALSE
user_949,bbb4039d-39ac-4328-a616-b3f82b690691,3922.38,27-08-2024 12:44,12.668157,77.625031,FALSE
user_2022,f13f85d6-2803-434e-897f-b1cf79261800,11719.87,25-12-2023 16:57,13.596292,77.644816,FALSE
user_4,74f1a479-b8b2-4ae9-87c7-532a3a5ae940,3374.68,27-09-2023 20:20,13.073624,77.417117,FALSE
user_1108,0194f7cb-50e6-4ffd-9849-75fc2f1df956,16362.99,20-10-2024 00:20,12.529037,77.589409,FALSE
user_157,8e750c69-b12a-4fa2-a134-d7d50328d208,3966.63,29-07-2024 15:15,12.438449,77.221777,FALSE
user_571,78d4d35e-2d4b-48fe-baa9-990d96533320,9762.47,30-04-2024 13:36,13.109515,77.208077,FALSE
user_374,68f5ae8d-5599-4178-996a-ecbc97db9f22,6981.11,01-01-2025 09:14,13.919955,77.0964,FALSE
user_1976,748b5578-6d36-4566-afbf-060e6bb8f1fb,8393.58,20-03-2025 04:02,13.29071,77.58841,FALSE
user_155,a4b1743b-4231-47f7-9c86-4567c9f61ab8,8523.54,03-07-2024 20:22,12.530895,77.793669,FALSE
user_600,d60a773d-4307-4e2c-9091-40e7b929f5c2,10451.06,27-08-2025 13:52,12.098232,77.028874,FALSE
user_1975,a25a32ec-2421-4b5b-8702-6f3ded5ad1ae,4662.63,19-05-2024 21:08,13.13308,77.975292,FALSE
user_437,8b3ceeb2-d8ab-4d23-8bc7-15458f0f2f65,3804.76,03-06-2024 12:31,12.535754,77.136236,FALSE
user_1806,55ebd8ed-4f1f-4e66-beda-9e6546b3e36c,10579.36,18-11-2023 01:00,13.411158,77.410331,FALSE
user_818,be23cd5c-64fc-4e8d-9175-53c080915eca,6308.14,28-08-2025 23:21,13.770525,77.336476,FALSE
user_960,45768c0a-fdc3-4282-8871-bc35fefba565,5887.41,28-06-2025 20:25,12.773694,77.346627,FALSE
user_2100,ae4e2390-47e8-4c4a-bf8e-0b63e6912128,13797.35,01-06-2024 07:52,12.699218,77.582051,FALSE
user_94,f888ff1e-9a0e-4050-b222-c47de10c1ce6,13502.7,07-04-2025 15:39,13.943791,77.112584,FALSE
user_2328,e8fce775-c358-474b-a18c-7e59ae03d635,4498.97,18-10-2023 07:52,13.582564,77.008891,FALSE
user_2668,1781df79-0bac-4baa-8b99-f79183e169da,8986.48,05-05-2024 02:16,13.541135,77.395282,FALSE
user_2031,3298a9d4-448f-4abc-ac3c-8a7d3b9e47cc,10695.45,14-08-2025 13:48,13.701026,77.353642,FALSE
user_2466,305c46e2-510e-455b-9ffa-7d852899861e,18447.72,21-02-2025 20:15,12.038789,77.353395,FALSE
user_2855,110b421e-824b-417d-8124-920adcf7fee9,17390.31,20-03-2025 06:06,13.879564,77.959174,FALSE
user_871,fb7e8343-4cc9-4892-893d-caf337b26b66,6995.95,11-10-2023 19:30,13.045883,77.282756,FALSE
user_2537,4aef219c-bb98-4606-8b72-f580c8e9ff3f,12146.1,24-08-2025 08:12,13.499162,77.678205,FALSE
user_1214,abeb2db1-85c9-4ee4-a5e1-7cdf294cf58b,10811.64,02-04-2024 23:04,13.496748,77.958428,FALSE
user_2964,fc94e48a-320c-46a8-87d9-3f46ebc4e918,1176.69,26-11-2023 18:36,13.257695,77.96467,FALSE
user_485,35144159-7bb4-41a6-9b2e-66d2fafcebb0,1712.45,19-07-2025 13:09,12.316596,77.318368,FALSE
user_709,cabc0e3d-5ab1-49ad-afd0-f82df1aecc21,15544.2,14-05-2024 09:45,12.384378,77.033039,FALSE
user_97,a0025ddd-26da-4339-9f53-aec5606984dc,849.19,24-07-2025 22:58,13.613673,77.910756,FALSE
user_1951,251559bc-2454-47ae-b60b-317100468ad1,13142.05,10-08-2025 16:32,13.941979,77.790523,FALSE
user_923,b426a5db-f8c2-4371-b3af-13bf80eb2338,11148.8,20-04-2025 14:37,13.196162,77.994156,FALSE
user_240,e27857b3-eb9f-43ab-984d-107854d1912a,4662.56,15-12-2023 06:43,12.68972,77.452019,FALSE
user_1708,b8c56b9d-f716-49ba-b57a-41d30e620460,10088.32,15-02-2024 12:29,13.817294,77.608082,FALSE
user_524,c19ca4ef-f153-49a3-95a6-7270c2e00ab3,12209.49,02-05-2024 03:47,12.69208,77.708098,FALSE
user_475,f929e3e2-1e79-46b7-b583-7fac8c388cd5,1988.42,20-07-2025 04:31,13.112689,77.076476,FALSE
user_2897,1bcd0b9f-7ded-4eb4-aa0a-7a34493136a9,846.66,24-09-2024 02:29,13.862469,77.831707,FALSE
user_1896,63adce7a-f7e7-4e03-95c2-0c6df8a5f4ae,1270,14-07-2024 05:39,12.287545,77.232158,FALSE
user_2884,c5cb895e-2bd6-442f-a931-5a5b107bd4d0,10807.48,01-09-2025 11:23,12.388264,77.667986,FALSE
user_1749,fb32f5e7-8c43-466f-ad29-9ecd92cdfdbc,13788.52,29-01-2025 09:18,12.718557,77.416694,FALSE
user_416,12a9569b-ffc8-4b17-b295-1822b0836bc6,3528.39,27-05-2024 08:17,12.297356,77.135845,FALSE
user_1850,5df76c4d-f2f6-4912-a626-24f0515a3322,4569.4,07-06-2024 19:30,13.838381,77.339049,FALSE
user_787,4130f504-a9a7-4a1a-930f-4174a03bb8f2,13534.54,22-04-2024 06:46,12.660504,77.192227,FALSE
user_718,bdf5319e-52b4-4c00-a862-6126dfad5b73,3460.09,18-08-2025 20:27,13.94296,77.039407,FALSE
user_1762,3e84c07f-1ee7-400b-b4fc-29f3eea4733f,7907.45,13-11-2023 12:49,13.194498,77.51642,FALSE
user_1690,025bc8c0-e1c0-4703-9f96-20c4740ca068,4227.12,27-09-2024 03:45,12.511822,77.613284,FALSE
user_1608,2d32b2e7-3b3a-45de-a136-1a7806e85861,5666.85,02-09-2024 06:36,13.101003,77.275218,FALSE
user_2914,7ebf2c97-a6bf-40f1-b65b-7ae7246eb6a0,16181.39,10-03-2025 01:38,12.928656,77.975925,FALSE
user_922,865fb4a7-beff-4e8b-bcb8-4b261a791c30,18406.92,23-10-2024 17:33,13.56396,77.179226,FALSE
user_869,3cd2116e-7bc0-44d4-a723-5dbfa65a9738,14937.29,19-11-2023 23:14,13.321526,77.428996,FALSE
user_811,fff690b2-0106-4ce9-9733-7a054a5cbdbf,1690.63,11-06-2025 23:49,13.074872,77.629181,FALSE
user_529,a567a7f4-a674-4888-9740-d8829a37a5b2,8445.49,15-12-2024 08:29,13.120144,77.634812,FALSE
user_333,f3108e7c-0a35-4af8-9b54-9cd25a93b12e,6417.76,10-06-2024 13:27,13.08639,77.661675,FALSE
user_1313,7141ce45-8aa9-4173-bff8-5f9e3a40a68d,9356.91,01-11-2023 12:01,12.513235,77.466366,FALSE
user_2302,a57e9f47-834c-45de-b425-090da50ec4a1,5837.86,19-06-2025 18:17,13.044666,77.633009,FALSE
user_419,f2bdad1e-e558-406f-9077-6b5a97ab0057,12696.29,03-03-2024 08:46,12.034477,77.691195,FALSE
user_1845,a8b3953d-8249-4eab-9ed7-cda80152ff24,9576.62,28-04-2025 07:44,13.739614,77.264961,FALSE
user_2339,f02adbba-5d2a-4871-87cc-cec3bac4f0ff,15731.96,28-10-2024 08:15,13.579236,77.932293,FALSE
user_2297,22d449ca-0f4b-43f0-91e6-cbe8238eaa85,14448.41,28-05-2025 07:28,12.039707,77.22984,FALSE
user_395,77d37695-ca2e-4509-80bf-77d016ef38a5,2496.64,24-03-2024 19:44,13.420331,77.976922,FALSE
user_829,3560fad9-537e-46a6-957f-33f0219cd5fe,13515.13,22-02-2025 08:38,13.631406,77.744474,FALSE
user_1733,19e69e5d-1c6c-4130-8733-1d0d6a070174,2916.68,03-01-2025 23:10,13.89786,77.698118,FALSE
user_1499,492ab946-fcf5-42e1-ab2e-dd498498664a,15226.52,29-09-2023 18:17,12.350104,77.852707,FALSE
user_2402,27f26bd6-953a-46fc-82db-d267a212e1aa,7328.81,29-01-2025 15:32,13.616191,77.680424,FALSE
user_2410,e6e77e48-bf2c-445f-95a3-6b485464492b,17178.19,18-11-2024 22:00,13.915803,77.412183,FALSE
user_270,d6b76e94-59ce-4285-a3b8-06d06f702007,15100.74,07-04-2025 05:50,13.258258,77.187798,FALSE
user_714,402b2dd0-e1ce-4fbd-acdd-b48684926b98,9821.28,01-09-2025 00:38,13.127516,77.951725,FALSE
user_2683,f55a409c-32b6-4761-876f-6d9e50fdc14b,15146.26,21-04-2024 09:02,13.869186,77.807358,FALSE
user_2301,2611d4d3-eeaa-46be-a75e-8b733df5d92f,17978.63,12-10-2023 04:40,13.241901,77.094133,FALSE
user_1287,241b5566-cca0-4419-ae5b-909238bf507d,17508.01,13-06-2024 18:30,13.514424,77.863368,FALSE
user_527,e57e4278-90ee-48a2-832d-8ac01a8b1214,1333.57,16-04-2024 13:06,12.392383,77.146262,FALSE
user_1288,66ac6fcc-9303-41d8-b75f-20e4131a4ed3,9098.24,18-10-2023 09:13,12.390276,77.371034,FALSE
user_892,353a5dd7-d6e1-4d7b-ad96-b1465efbbc5b,9937.66,07-10-2023 02:22,13.129341,77.572448,FALSE
